row_index,image_id,true_label,true_class,VGG_pred,VGG_conf,VGG_ptrue,VGG_error,ResNet_pred,ResNet_conf,ResNet_ptrue,ResNet_error,EffNet_pred,EffNet_conf,EffNet_ptrue,EffNet_error,n_wrong,category,wrong_set,mean_conf,min_conf,conf_range,mean_ptrue,min_ptrue,mean_conf_wrong_models,mean_ptrue_wrong_models,n_unique_preds,agreement_level,vote_entropy_bits,jsd_bits,unanimous_outcome
445,445,1,meningioma,1,0.9970703125,0.9970703125,0,1,1.0,1.0,0,1,0.89208984375,0.89208984375,0,0,correct_all,none,0.9630533854166666,0.89208984375,0.10791015625,0.9630533854166666,0.89208984375,,,1,unanimous,-0.0,0.05322426023505039,unanimous_correct
446,446,1,meningioma,3,0.73046875,0.269775390625,1,1,0.96435546875,0.96435546875,0,1,0.537109375,0.537109375,0,1,one_model_failure,VGG,0.7439778645833334,0.537109375,0.42724609375,0.5904134114583334,0.269775390625,0.73046875,0.269775390625,2,split_2_1,0.9182958340544896,0.29420300875545125,disagreement
447,447,1,meningioma,1,0.96142578125,0.96142578125,0,1,0.97607421875,0.97607421875,0,1,0.849609375,0.849609375,0,0,correct_all,none,0.9290364583333334,0.849609375,0.12646484375,0.9290364583333334,0.849609375,,,1,unanimous,-0.0,0.032964706082419415,unanimous_correct
448,448,1,meningioma,1,0.89892578125,0.89892578125,0,1,0.86865234375,0.86865234375,0,1,0.86474609375,0.86474609375,0,0,correct_all,none,0.87744140625,0.86474609375,0.0341796875,0.87744140625,0.86474609375,,,1,unanimous,-0.0,0.0021237491139890485,unanimous_correct
449,449,1,meningioma,3,0.67431640625,0.116943359375,1,3,0.87841796875,0.00719451904296875,1,1,0.51318359375,0.51318359375,0,2,two_model_failures,VGG+ResNet,0.6886393229166666,0.51318359375,0.365234375,0.21244049072265625,0.00719451904296875,0.7763671875,0.062068939208984375,2,split_2_1,0.9182958340544896,0.3364213677646435,disagreement
450,450,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.9921875,0.9921875,0,0,correct_all,none,0.9973958333333334,0.9921875,0.0078125,0.9973958333333334,0.9921875,,,1,unanimous,-0.0,0.004305126287498729,unanimous_correct
451,451,1,meningioma,1,1.0,1.0,0,1,0.9990234375,0.9990234375,0,1,0.986328125,0.986328125,0,0,correct_all,none,0.9951171875,0.986328125,0.013671875,0.9951171875,0.986328125,,,1,unanimous,-0.0,0.005750388449324725,unanimous_correct
452,452,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.9482421875,0.9482421875,0,0,correct_all,none,0.9827473958333334,0.9482421875,0.0517578125,0.9827473958333334,0.9482421875,,,1,unanimous,-0.0,0.027572691153682063,unanimous_correct
453,453,1,meningioma,1,0.97314453125,0.97314453125,0,1,0.419921875,0.419921875,0,1,0.75,0.75,0,0,correct_all,none,0.71435546875,0.419921875,0.55322265625,0.71435546875,0.419921875,,,1,unanimous,-0.0,0.3151839230383928,unanimous_correct
454,454,1,meningioma,1,0.9326171875,0.9326171875,0,1,0.5458984375,0.5458984375,0,1,0.62060546875,0.62060546875,0,0,correct_all,none,0.69970703125,0.5458984375,0.38671875,0.69970703125,0.5458984375,,,1,unanimous,-0.0,0.22268389040133107,unanimous_correct
455,455,1,meningioma,1,0.96142578125,0.96142578125,0,1,0.85693359375,0.85693359375,0,0,0.6962890625,0.28662109375,1,1,one_model_failure,EffNet,0.8382161458333334,0.6962890625,0.26513671875,0.70166015625,0.28662109375,0.6962890625,0.28662109375,2,split_2_1,0.9182958340544896,0.38952451111652286,disagreement
456,456,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.998046875,0.998046875,0,0,correct_all,none,0.9993489583333334,0.998046875,0.001953125,0.9993489583333334,0.998046875,,,1,unanimous,-0.0,0.0008065312600723058,unanimous_correct
457,457,1,meningioma,1,0.9892578125,0.9892578125,0,3,0.56787109375,0.33935546875,1,1,0.93505859375,0.93505859375,0,1,one_model_failure,ResNet,0.8307291666666666,0.56787109375,0.42138671875,0.7545572916666666,0.33935546875,0.56787109375,0.33935546875,2,split_2_1,0.9182958340544896,0.3643660864878683,disagreement
458,458,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.80078125,0.80078125,0,0,correct_all,none,0.93359375,0.80078125,0.19921875,0.93359375,0.80078125,,,1,unanimous,-0.0,0.11202188139268926,unanimous_correct
459,459,1,meningioma,1,0.994140625,0.994140625,0,0,0.73291015625,0.25732421875,1,1,0.71337890625,0.71337890625,0,1,one_model_failure,ResNet,0.8134765625,0.71337890625,0.28076171875,0.6549479166666666,0.25732421875,0.73291015625,0.25732421875,2,split_2_1,0.9182958340544896,0.4313386384363148,disagreement
460,460,1,meningioma,1,0.9990234375,0.9990234375,0,1,0.95703125,0.95703125,0,1,0.78662109375,0.78662109375,0,0,correct_all,none,0.9142252604166666,0.78662109375,0.21240234375,0.9142252604166666,0.78662109375,,,1,unanimous,-0.0,0.10296080091173349,unanimous_correct
461,461,1,meningioma,1,0.994140625,0.994140625,0,1,0.8828125,0.8828125,0,1,0.94970703125,0.94970703125,0,0,correct_all,none,0.9422200520833334,0.8828125,0.111328125,0.9422200520833334,0.8828125,,,1,unanimous,-0.0,0.05847108936552303,unanimous_correct
462,462,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.99609375,0.99609375,0,0,correct_all,none,0.9986979166666666,0.99609375,0.00390625,0.9986979166666666,0.99609375,,,1,unanimous,-0.0,0.0018940400061941264,unanimous_correct
463,463,1,meningioma,1,0.990234375,0.990234375,0,1,1.0,1.0,0,1,0.96875,0.96875,0,0,correct_all,none,0.986328125,0.96875,0.03125,0.986328125,0.96875,,,1,unanimous,-0.0,0.010744092772908026,unanimous_correct
464,464,1,meningioma,1,0.98828125,0.98828125,0,1,0.75,0.75,0,1,0.95068359375,0.95068359375,0,0,correct_all,none,0.8963216145833334,0.75,0.23828125,0.8963216145833334,0.75,,,1,unanimous,-0.0,0.08821833656524708,unanimous_correct
465,465,1,meningioma,1,0.86474609375,0.86474609375,0,1,0.471923828125,0.471923828125,0,1,0.94384765625,0.94384765625,0,0,correct_all,none,0.7601725260416666,0.471923828125,0.471923828125,0.7601725260416666,0.471923828125,,,1,unanimous,-0.0,0.2152058959490215,unanimous_correct
466,466,1,meningioma,1,0.9658203125,0.9658203125,0,1,0.998046875,0.998046875,0,1,0.71142578125,0.71142578125,0,0,correct_all,none,0.8917643229166666,0.71142578125,0.28662109375,0.8917643229166666,0.71142578125,,,1,unanimous,-0.0,0.12958004321750377,unanimous_correct
467,467,1,meningioma,1,0.994140625,0.994140625,0,1,0.9453125,0.9453125,0,1,0.98388671875,0.98388671875,0,0,correct_all,none,0.9744466145833334,0.9453125,0.048828125,0.9744466145833334,0.9453125,,,1,unanimous,-0.0,0.029732712395880795,unanimous_correct
468,468,1,meningioma,1,0.998046875,0.998046875,0,1,1.0,1.0,0,1,0.96044921875,0.96044921875,0,0,correct_all,none,0.9861653645833334,0.96044921875,0.03955078125,0.9861653645833334,0.96044921875,,,1,unanimous,-0.0,0.020954296724204055,unanimous_correct
469,469,1,meningioma,1,1.0,1.0,0,1,0.9990234375,0.9990234375,0,1,0.9951171875,0.9951171875,0,0,correct_all,none,0.998046875,0.9951171875,0.0048828125,0.998046875,0.9951171875,,,1,unanimous,-0.0,0.001976866068489007,unanimous_correct
470,470,1,meningioma,1,0.98828125,0.98828125,0,1,0.998046875,0.998046875,0,1,0.9560546875,0.9560546875,0,0,correct_all,none,0.9807942708333334,0.9560546875,0.0419921875,0.9807942708333334,0.9560546875,,,1,unanimous,-0.0,0.025363757516308344,unanimous_correct
471,471,1,meningioma,1,0.9990234375,0.9990234375,0,1,0.79248046875,0.79248046875,0,1,0.8583984375,0.8583984375,0,0,correct_all,none,0.88330078125,0.79248046875,0.20654296875,0.88330078125,0.79248046875,,,1,unanimous,-0.0,0.07596984437956722,unanimous_correct
472,472,1,meningioma,1,0.994140625,0.994140625,0,1,0.986328125,0.986328125,0,1,0.6708984375,0.6708984375,0,0,correct_all,none,0.8837890625,0.6708984375,0.3232421875,0.8837890625,0.6708984375,,,1,unanimous,-0.0,0.16276209852396556,unanimous_correct
473,473,1,meningioma,1,0.9912109375,0.9912109375,0,1,0.58056640625,0.58056640625,0,1,0.78271484375,0.78271484375,0,0,correct_all,none,0.7848307291666666,0.58056640625,0.41064453125,0.7848307291666666,0.58056640625,,,1,unanimous,-0.0,0.18736954441755693,unanimous_correct
474,474,1,meningioma,1,0.9990234375,0.9990234375,0,1,0.9990234375,0.9990234375,0,1,0.94970703125,0.94970703125,0,0,correct_all,none,0.9825846354166666,0.94970703125,0.04931640625,0.9825846354166666,0.94970703125,,,1,unanimous,-0.0,0.023693733679182385,unanimous_correct
475,475,1,meningioma,1,1.0,1.0,0,1,0.998046875,0.998046875,0,1,0.9326171875,0.9326171875,0,0,correct_all,none,0.9768880208333334,0.9326171875,0.0673828125,0.9768880208333334,0.9326171875,,,1,unanimous,-0.0,0.03308012983348399,unanimous_correct
476,476,1,meningioma,1,0.9716796875,0.9716796875,0,1,0.7802734375,0.7802734375,0,1,0.642578125,0.642578125,0,0,correct_all,none,0.7981770833333334,0.642578125,0.3291015625,0.7981770833333334,0.642578125,,,1,unanimous,-0.0,0.11333472525684563,unanimous_correct
477,477,1,meningioma,1,1.0,1.0,0,1,0.998046875,0.998046875,0,1,0.966796875,0.966796875,0,0,correct_all,none,0.98828125,0.966796875,0.033203125,0.98828125,0.966796875,,,1,unanimous,-0.0,0.016702556304459812,unanimous_correct
478,478,1,meningioma,1,0.763671875,0.763671875,0,1,0.78369140625,0.78369140625,0,1,0.95068359375,0.95068359375,0,0,correct_all,none,0.8326822916666666,0.763671875,0.18701171875,0.8326822916666666,0.763671875,,,1,unanimous,-0.0,0.08767454881348047,unanimous_correct
479,479,1,meningioma,1,1.0,1.0,0,1,0.9990234375,0.9990234375,0,1,0.91015625,0.91015625,0,0,correct_all,none,0.9697265625,0.91015625,0.08984375,0.9697265625,0.91015625,,,1,unanimous,-0.0,0.047279618088865355,unanimous_correct
480,480,1,meningioma,1,0.9990234375,0.9990234375,0,1,1.0,1.0,0,1,0.8427734375,0.8427734375,0,0,correct_all,none,0.947265625,0.8427734375,0.1572265625,0.947265625,0.8427734375,,,1,unanimous,-0.0,0.08531266090087286,unanimous_correct
481,481,1,meningioma,1,0.9990234375,0.9990234375,0,1,0.9912109375,0.9912109375,0,1,0.9404296875,0.9404296875,0,0,correct_all,none,0.9768880208333334,0.9404296875,0.05859375,0.9768880208333334,0.9404296875,,,1,unanimous,-0.0,0.023226531293271818,unanimous_correct
482,482,1,meningioma,1,0.79052734375,0.79052734375,0,1,0.9990234375,0.9990234375,0,1,0.95166015625,0.95166015625,0,0,correct_all,none,0.9137369791666666,0.79052734375,0.20849609375,0.9137369791666666,0.79052734375,,,1,unanimous,-0.0,0.0801679955284173,unanimous_correct
483,483,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.9912109375,0.9912109375,0,0,correct_all,none,0.9970703125,0.9912109375,0.0087890625,0.9970703125,0.9912109375,,,1,unanimous,-0.0,0.004356378925683843,unanimous_correct
484,484,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.9990234375,0.9990234375,0,0,correct_all,none,0.9996744791666666,0.9990234375,0.0009765625,0.9996744791666666,0.9990234375,,,1,unanimous,-0.0,0.0005905964955295441,unanimous_correct
485,485,1,meningioma,1,1.0,1.0,0,1,0.9990234375,0.9990234375,0,1,0.9384765625,0.9384765625,0,0,correct_all,none,0.9791666666666666,0.9384765625,0.0615234375,0.9791666666666666,0.9384765625,,,1,unanimous,-0.0,0.03127902763192095,unanimous_correct
486,486,1,meningioma,1,1.0,1.0,0,1,0.97607421875,0.97607421875,0,1,0.8828125,0.8828125,0,0,correct_all,none,0.9529622395833334,0.8828125,0.1171875,0.9529622395833334,0.8828125,,,1,unanimous,-0.0,0.05266747271189598,unanimous_correct
487,487,1,meningioma,1,0.9990234375,0.9990234375,0,1,0.9951171875,0.9951171875,0,1,0.94384765625,0.94384765625,0,0,correct_all,none,0.9793294270833334,0.94384765625,0.05517578125,0.9793294270833334,0.94384765625,,,1,unanimous,-0.0,0.023698034030044723,unanimous_correct
488,488,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.552734375,0.552734375,0,0,correct_all,none,0.8509114583333334,0.552734375,0.447265625,0.8509114583333334,0.552734375,,,1,unanimous,-0.0,0.27679363375686517,unanimous_correct
489,489,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.99609375,0.99609375,0,0,correct_all,none,0.9986979166666666,0.99609375,0.00390625,0.9986979166666666,0.99609375,,,1,unanimous,-0.0,0.0017867246215342112,unanimous_correct
490,490,1,meningioma,1,0.96337890625,0.96337890625,0,1,0.994140625,0.994140625,0,1,0.931640625,0.931640625,0,0,correct_all,none,0.9630533854166666,0.931640625,0.0625,0.9630533854166666,0.931640625,,,1,unanimous,-0.0,0.03494725064946633,unanimous_correct
491,491,1,meningioma,1,0.52783203125,0.52783203125,0,1,0.998046875,0.998046875,0,1,0.96142578125,0.96142578125,0,0,correct_all,none,0.8291015625,0.52783203125,0.47021484375,0.8291015625,0.52783203125,,,1,unanimous,-0.0,0.2452346936470669,unanimous_correct
492,492,1,meningioma,1,0.994140625,0.994140625,0,1,0.92431640625,0.92431640625,0,3,0.94287109375,0.051055908203125,1,1,one_model_failure,EffNet,0.9537760416666666,0.92431640625,0.06982421875,0.6565043131510416,0.051055908203125,0.94287109375,0.051055908203125,2,split_2_1,0.9182958340544896,0.6849604170775077,disagreement
493,493,1,meningioma,1,0.994140625,0.994140625,0,1,1.0,1.0,0,1,0.7509765625,0.7509765625,0,0,correct_all,none,0.9150390625,0.7509765625,0.2490234375,0.9150390625,0.7509765625,,,1,unanimous,-0.0,0.13210404751407695,unanimous_correct
494,494,1,meningioma,1,0.68212890625,0.68212890625,0,3,0.88134765625,0.1160888671875,1,1,0.9384765625,0.9384765625,0,1,one_model_failure,ResNet,0.833984375,0.68212890625,0.25634765625,0.5788981119791666,0.1160888671875,0.88134765625,0.1160888671875,2,split_2_1,0.9182958340544896,0.5601810438655171,disagreement
495,495,1,meningioma,1,0.69775390625,0.69775390625,0,3,0.6630859375,0.08502197265625,1,0,0.94970703125,0.03790283203125,1,2,two_model_failures,ResNet+EffNet,0.7701822916666666,0.6630859375,0.28662109375,0.2735595703125,0.03790283203125,0.806396484375,0.06146240234375,3,split_1_1_1,1.584962500721156,0.7358982026650348,disagreement
496,496,1,meningioma,3,0.8896484375,0.09906005859375,1,3,0.990234375,0.00804901123046875,1,3,0.89990234375,0.081787109375,1,3,shared_failure,VGG+ResNet+EffNet,0.9265950520833334,0.8896484375,0.1005859375,0.06296539306640625,0.00804901123046875,0.9265950520833334,0.06296539306640625,1,unanimous,-0.0,0.03790844302954388,unanimous_wrong
497,497,1,meningioma,1,0.97900390625,0.97900390625,0,1,0.91748046875,0.91748046875,0,1,0.55126953125,0.55126953125,0,0,correct_all,none,0.81591796875,0.55126953125,0.427734375,0.81591796875,0.55126953125,,,1,unanimous,-0.0,0.2523091040623501,unanimous_correct
498,498,1,meningioma,1,0.9921875,0.9921875,0,1,0.79833984375,0.79833984375,0,1,0.916015625,0.916015625,0,0,correct_all,none,0.9021809895833334,0.79833984375,0.19384765625,0.9021809895833334,0.79833984375,,,1,unanimous,-0.0,0.09964962678317002,unanimous_correct
499,499,1,meningioma,1,1.0,1.0,0,1,0.9892578125,0.9892578125,0,1,0.93603515625,0.93603515625,0,0,correct_all,none,0.97509765625,0.93603515625,0.06396484375,0.97509765625,0.93603515625,,,1,unanimous,-0.0,0.03237478816687331,unanimous_correct
500,500,1,meningioma,1,0.97802734375,0.97802734375,0,1,0.8662109375,0.8662109375,0,1,0.94140625,0.94140625,0,0,correct_all,none,0.9285481770833334,0.8662109375,0.11181640625,0.9285481770833334,0.8662109375,,,1,unanimous,-0.0,0.02656622078088966,unanimous_correct
501,501,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.94921875,0.94921875,0,0,correct_all,none,0.9830729166666666,0.94921875,0.05078125,0.9830729166666666,0.94921875,,,1,unanimous,-0.0,0.027340812411951215,unanimous_correct
502,502,1,meningioma,1,1.0,1.0,0,1,0.9990234375,0.9990234375,0,1,0.8818359375,0.8818359375,0,0,correct_all,none,0.9602864583333334,0.8818359375,0.1181640625,0.9602864583333334,0.8818359375,,,1,unanimous,-0.0,0.06205823104882771,unanimous_correct
503,503,1,meningioma,1,0.998046875,0.998046875,0,1,0.994140625,0.994140625,0,1,0.7119140625,0.7119140625,0,0,correct_all,none,0.9013671875,0.7119140625,0.2861328125,0.9013671875,0.7119140625,,,1,unanimous,-0.0,0.15189633750253978,unanimous_correct
504,504,1,meningioma,1,0.9990234375,0.9990234375,0,1,0.97314453125,0.97314453125,0,1,0.990234375,0.990234375,0,0,correct_all,none,0.9874674479166666,0.97314453125,0.02587890625,0.9874674479166666,0.97314453125,,,1,unanimous,-0.0,0.007864837710569991,unanimous_correct
505,505,1,meningioma,1,0.71044921875,0.71044921875,0,3,0.94921875,0.04736328125,1,3,0.970703125,0.0289764404296875,1,2,two_model_failures,ResNet+EffNet,0.8767903645833334,0.71044921875,0.26025390625,0.2622629801432292,0.0289764404296875,0.9599609375,0.03816986083984375,2,split_2_1,0.9182958340544896,0.38682654991971455,disagreement
506,506,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.98193359375,0.98193359375,0,0,correct_all,none,0.9939778645833334,0.98193359375,0.01806640625,0.9939778645833334,0.98193359375,,,1,unanimous,-0.0,0.009453729956640407,unanimous_correct
507,507,1,meningioma,1,0.6748046875,0.6748046875,0,1,0.95166015625,0.95166015625,0,1,0.669921875,0.669921875,0,0,correct_all,none,0.7654622395833334,0.669921875,0.28173828125,0.7654622395833334,0.669921875,,,1,unanimous,-0.0,0.08919711528583152,unanimous_correct
508,508,1,meningioma,1,0.98193359375,0.98193359375,0,1,0.9921875,0.9921875,0,1,0.984375,0.984375,0,0,correct_all,none,0.9861653645833334,0.98193359375,0.01025390625,0.9861653645833334,0.98193359375,,,1,unanimous,-0.0,0.006941927867743919,unanimous_correct
509,509,1,meningioma,1,1.0,1.0,0,1,0.98388671875,0.98388671875,0,1,0.546875,0.546875,0,0,correct_all,none,0.8435872395833334,0.546875,0.453125,0.8435872395833334,0.546875,,,1,unanimous,-0.0,0.2575505906361566,unanimous_correct
510,510,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.7998046875,0.7998046875,0,0,correct_all,none,0.9332682291666666,0.7998046875,0.2001953125,0.9332682291666666,0.7998046875,,,1,unanimous,-0.0,0.11090714287256065,unanimous_correct
511,511,1,meningioma,1,1.0,1.0,0,1,0.9990234375,0.9990234375,0,1,0.84619140625,0.84619140625,0,0,correct_all,none,0.9484049479166666,0.84619140625,0.15380859375,0.9484049479166666,0.84619140625,,,1,unanimous,-0.0,0.08277268222365827,unanimous_correct
512,512,1,meningioma,1,1.0,1.0,0,1,0.9990234375,0.9990234375,0,1,0.7392578125,0.7392578125,0,0,correct_all,none,0.9127604166666666,0.7392578125,0.2607421875,0.9127604166666666,0.7392578125,,,1,unanimous,-0.0,0.14806270183424186,unanimous_correct
513,513,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.810546875,0.810546875,0,0,correct_all,none,0.9368489583333334,0.810546875,0.189453125,0.9368489583333334,0.810546875,,,1,unanimous,-0.0,0.10576486053257098,unanimous_correct
514,514,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.97705078125,0.97705078125,0,0,correct_all,none,0.9923502604166666,0.97705078125,0.02294921875,0.9923502604166666,0.97705078125,,,1,unanimous,-0.0,0.012198745315839997,unanimous_correct
515,515,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.984375,0.984375,0,0,correct_all,none,0.9947916666666666,0.984375,0.015625,0.9947916666666666,0.984375,,,1,unanimous,-0.0,0.007929697229948823,unanimous_correct
516,516,1,meningioma,1,0.9990234375,0.9990234375,0,1,1.0,1.0,0,1,0.990234375,0.990234375,0,0,correct_all,none,0.9964192708333334,0.990234375,0.009765625,0.9964192708333334,0.990234375,,,1,unanimous,-0.0,0.003769542605329662,unanimous_correct
517,517,1,meningioma,1,0.99609375,0.99609375,0,1,1.0,1.0,0,1,0.9375,0.9375,0,0,correct_all,none,0.9778645833333334,0.9375,0.0625,0.9778645833333334,0.9375,,,1,unanimous,-0.0,0.03229616906226687,unanimous_correct
518,518,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.98193359375,0.98193359375,0,0,correct_all,none,0.9939778645833334,0.98193359375,0.01806640625,0.9939778645833334,0.98193359375,,,1,unanimous,-0.0,0.009536752714663976,unanimous_correct
519,519,1,meningioma,1,0.9990234375,0.9990234375,0,1,0.9970703125,0.9970703125,0,1,0.97705078125,0.97705078125,0,0,correct_all,none,0.9910481770833334,0.97705078125,0.02197265625,0.9910481770833334,0.97705078125,,,1,unanimous,-0.0,0.009061501366646546,unanimous_correct
520,520,1,meningioma,1,0.9013671875,0.9013671875,0,1,0.99609375,0.99609375,0,3,0.85498046875,0.143798828125,1,1,one_model_failure,EffNet,0.91748046875,0.85498046875,0.14111328125,0.680419921875,0.143798828125,0.85498046875,0.143798828125,2,split_2_1,0.9182958340544896,0.5391674549069387,disagreement
521,521,1,meningioma,3,0.7431640625,0.2568359375,1,3,0.80322265625,0.18359375,1,3,0.85546875,0.143310546875,1,3,shared_failure,VGG+ResNet+EffNet,0.8006184895833334,0.7431640625,0.1123046875,0.194580078125,0.143310546875,0.8006184895833334,0.194580078125,1,unanimous,-0.0,0.015661255011957476,unanimous_wrong
522,522,1,meningioma,1,1.0,1.0,0,1,1.0,1.0,0,1,0.5771484375,0.5771484375,0,0,correct_all,none,0.8590494791666666,0.5771484375,0.4228515625,0.8590494791666666,0.5771484375,,,1,unanimous,-0.0,0.25813491465279514,unanimous_correct
523,523,1,meningioma,1,1.0,1.0,0,1,0.9970703125,0.9970703125,0,1,0.7900390625,0.7900390625,0,0,correct_all,none,0.9290364583333334,0.7900390625,0.2099609375,0.9290364583333334,0.7900390625,,,1,unanimous,-0.0,0.11287061289165101,unanimous_correct
524,524,1,meningioma,1,0.99609375,0.99609375,0,1,0.9931640625,0.9931640625,0,1,0.7431640625,0.7431640625,0,0,correct_all,none,0.9108072916666666,0.7431640625,0.2529296875,0.9108072916666666,0.7431640625,,,1,unanimous,-0.0,0.12965867909359352,unanimous_correct
